alpha,k,pval,fold_change
0.7945853494314167,5,0.13021946008933774,1.5235935786717603
0.7945853494314167,6,0.1832394639735871,1.3834008836729705
0.7945853494314167,7,0.14562698258561532,1.529617080837769
0.7945853494314167,8,0.17326989059364278,1.4529537313895557
0.7945853494314167,9,0.2120476467922574,1.368152320193945
0.7945853494314167,10,0.1932737748430116,1.4337498497469425
0.7945853494314167,11,0.17356120929630348,1.5177346633002795
0.7945853494314167,12,0.1630413672557778,1.5708728408900587
0.7945853494314167,13,0.17997022075483912,1.5185282192245226
0.7945853494314167,14,0.1812649705444423,1.5281479440227486
0.7945853494314167,15,0.18298051401566648,1.525373994742273
0.7945853494314167,16,0.18466368874215058,1.525972192491111
0.7945853494314167,17,0.17336699682786302,1.5758803069879743
0.7945853494314167,18,0.17838415226257526,1.5619056738225743
0.7945853494314167,19,0.17974363954165856,1.5646813726177224
0.7945853494314167,20,0.17566517770440862,1.584805456034725
0.7945853494314167,21,0.16941800996957337,1.6187247803010012
0.7945853494314167,22,0.1752767527675277,1.5942273125959885
0.7945853494314167,23,0.16870589758529164,1.6277109924470108
0.7945853494314167,24,0.17566517770440862,1.596776537978319
