alpha,k,pval,fold_change
0.6804727014185935,8,0.5792841431713657,0.7471102595357977
0.6804727014185935,9,0.5676864627074585,0.8070426967519416
0.6804727014185935,10,0.5434913017396521,0.8918077141045185
0.6804727014185935,11,0.5348930213957208,0.9170885612583617
0.6804727014185935,12,0.5508898220355929,0.8964276714491815
0.6804727014185935,13,0.5384923015396921,0.9266683971571169
0.6804727014185935,14,0.5572885422915417,0.9022136922918756
0.6804727014185935,15,0.5552889422115577,0.9165177428199514
0.6804727014185935,16,0.5364927014597081,0.94498464185953
0.6804727014185935,17,0.5380923815236952,0.9525937929996772
0.6804727014185935,18,0.4631073785242951,1.0521506582550688
0.6804727014185935,19,0.4913017396520696,1.0117665136818983
0.6804727014185935,20,0.5330933813237353,0.9620493741504018
0.6804727014185935,21,0.5474905018996201,0.9502311540262086
0.6804727014185935,22,0.5568886222755449,0.9402141115385556
0.6804727014185935,23,0.6026794641071785,0.9035146081392385
0.6804727014185935,24,0.6124775044991002,0.9000860707146962
0.6804727014185935,25,0.5874825034993001,0.9241006449815437
0.6804727014185935,26,0.6076784643071386,0.9118665574574951
0.6804727014185935,27,0.6456708658268346,0.8892257778750312
0.6804727014185935,28,0.5640871825634873,0.951816465970119
0.6804727014185935,29,0.5358928214357128,0.9745642690690518
0.6804727014185935,30,0.5508898220355929,0.9676498255858874
0.6804727014185935,31,0.5682863427314537,0.9571535938494902
0.6804727014185935,32,0.5522895420915817,0.9645103083334106
0.6804727014185935,33,0.5330933813237353,0.9775265666927531
0.6804727014185935,34,0.5408918216356728,0.9734879382958501
0.6804727014185935,35,0.5158968206358728,0.9905066236319591
0.6804727014185935,36,0.5300939812037593,0.983123552035029
0.6804727014185935,37,0.4605078984203159,1.0226087324236424
0.6804727014185935,38,0.4285142971405719,1.0438346842168114
0.6804727014185935,39,0.41711657668466307,1.0489406512238701
0.6804727014185935,40,0.40631873625274945,1.0594476488964941
0.6804727014185935,41,0.39172165566886624,1.0697088100708205
0.6804727014185935,42,0.34853029394121177,1.1017548708423048
0.6804727014185935,43,0.35792841431713657,1.0916600657190554
0.6804727014185935,44,0.3161367726454709,1.1186019175600295
0.6804727014185935,45,0.29514097180563886,1.134345355492337
0.6804727014185935,46,0.3181363727254549,1.115443638347749
0.6804727014185935,47,0.27334533093381325,1.1514775653463607
0.6804727014185935,48,0.2761447710457908,1.145198090540001
0.6804727014185935,49,0.2891421715656869,1.1331902077543992
0.6804727014185935,50,0.2943411317736453,1.1292115583310263
0.36044928406446247,3,0.8508298340331933,0.09789356897782381
0.36044928406446247,4,0.7280543891221756,0.2347223593385462
0.36044928406446247,5,0.7590481903619276,0.28453615654319303
0.36044928406446247,6,0.7014597080583883,0.40854160780603743
0.36044928406446247,7,0.6860627874425115,0.49529652650115824
0.36044928406446247,8,0.6860627874425115,0.5548096990295914
0.36044928406446247,9,0.7002599480103979,0.5839993554308718
0.36044928406446247,10,0.6906618676264747,0.6309165115523109
0.36044928406446247,11,0.7120575884823035,0.6425814002544077
0.36044928406446247,12,0.7430513897220556,0.6366375830586815
0.36044928406446247,13,0.760247950409918,0.6396923208256122
0.36044928406446247,14,0.7754449110177964,0.6470739475211618
0.36044928406446247,15,0.7426514697060588,0.6975995640374395
0.36044928406446247,16,0.7204559088182364,0.7343889713713333
0.36044928406446247,17,0.7040591881623676,0.7632212000060554
0.36044928406446247,18,0.7540491901619676,0.733987914475632
0.36044928406446247,19,0.7168566286742651,0.7750349936119342
0.36044928406446247,20,0.6666666666666666,0.8308968543654506
0.36044928406446247,21,0.7002599480103979,0.8039221674384203
0.36044928406446247,22,0.7070585882823436,0.8063122100685522
0.36044928406446247,23,0.6782643471305739,0.8374816559814913
0.36044928406446247,24,0.7120575884823035,0.8160504118218849
0.36044928406446247,25,0.6666666666666666,0.857872898179865
0.36044928406446247,26,0.6302739452109578,0.893438600112002
0.36044928406446247,27,0.6318736252749451,0.892905703467522
0.36044928406446247,28,0.5768846230753849,0.9363746787512092
0.36044928406446247,29,0.5474905018996201,0.9617417075722462
0.36044928406446247,30,0.4761047790441912,1.0217193363599193
0.36044928406446247,31,0.484503099380124,1.0149407598141873
0.36044928406446247,32,0.48670265946810637,1.0111696482232924
0.36044928406446247,33,0.48630273945210956,1.0096344987801653
0.36044928406446247,34,0.47630473905218956,1.0174608017958118
0.36044928406446247,35,0.45030993801239755,1.0362735096050935
0.36044928406446247,36,0.48890221955608876,1.010892379033542
0.36044928406446247,37,0.500499900019996,0.9994362768205347
0.36044928406446247,38,0.46330733853229356,1.0238795481727352
0.36044928406446247,39,0.41411717656468705,1.0574473015069545
